Game ID,Game Date,Season,Teams,Result,Season Type
0021800674,2019-01-18,22018,San Antonio Spurs vs Minnesota Timberwolves,116 - 113.0,Regular Season
0021800661,2019-01-16,22018,San Antonio Spurs vs Dallas Mavericks,105 - 101.0,Regular Season
0021800634,2019-01-12,22018,San Antonio Spurs vs Oklahoma City Thunder,112 - 122.0,Regular Season
0021800611,2019-01-09,22018,San Antonio Spurs vs Memphis Grizzlies,86 - 96.0,Regular Season
0021800591,2019-01-07,22018,San Antonio Spurs vs Detroit Pistons,119 - 107.0,Regular Season
0021800535,2018-12-29,22018,San Antonio Spurs vs Los Angeles Clippers,122 - 111.0,Regular Season
0021800524,2018-12-28,22018,San Antonio Spurs vs Denver Nuggets,99 - 102.0,Regular Season
0021800483,2018-12-22,22018,San Antonio Spurs vs Houston Rockets,101 - 108.0,Regular Season
0021800456,2018-12-19,22018,San Antonio Spurs vs Orlando Magic,129 - 90.0,Regular Season
0021800364,2018-12-05,22018,San Antonio Spurs vs Los Angeles Lakers,113 - 121.0,Regular Season
0021800354,2018-12-04,22018,San Antonio Spurs vs Utah Jazz,105 - 139.0,Regular Season
0021800311,2018-11-28,22018,San Antonio Spurs vs Minnesota Timberwolves,89 - 128.0,Regular Season
0021800297,2018-11-26,22018,San Antonio Spurs vs Chicago Bulls,108 - 107.0,Regular Season
0021800284,2018-11-24,22018,San Antonio Spurs vs Milwaukee Bucks,129 - 135.0,Regular Season
0021800272,2018-11-23,22018,San Antonio Spurs vs Indiana Pacers,111 - 100.0,Regular Season
0021800246,2018-11-19,22018,San Antonio Spurs vs New Orleans Pelicans,126 - 140.0,Regular Season
0021800215,2018-11-15,22018,San Antonio Spurs vs Los Angeles Clippers,111 - 116.0,Regular Season
0021800211,2018-11-14,22018,San Antonio Spurs vs Phoenix Suns,96 - 116.0,Regular Season
0021800197,2018-11-12,22018,San Antonio Spurs vs Sacramento Kings,99 - 104.0,Regular Season
0021800156,2018-11-07,22018,San Antonio Spurs vs Miami Heat,88 - 95.0,Regular Season
0021800110,2018-10-31,22018,San Antonio Spurs vs Phoenix Suns,120 - 90.0,Regular Season
0021800048,2018-10-22,22018,San Antonio Spurs vs Los Angeles Lakers,143 - 142.0,Regular Season
0021800034,2018-10-20,22018,San Antonio Spurs vs Portland Trail Blazers,108 - 121.0,Regular Season
1521800065,2018-07-13,22018,San Antonio Spurs vs Phoenix Suns,55 - 90.0,Regular Season
1521800058,2018-07-12,22018,San Antonio Spurs vs Milwaukee Bucks,75 - 75.0,Regular Season
1521800041,2018-07-10,22018,San Antonio Spurs vs Portland Trail Blazers,89 - 95.0,Regular Season
1521800012,2018-07-07,22018,San Antonio Spurs vs Indiana Pacers,76 - 85.4,Regular Season
1621800003,2018-07-03,22018,San Antonio Spurs vs Atlanta Hawks,103 - 77.2,Regular Season
1621800002,2018-07-02,22018,San Antonio Spurs vs Utah Jazz,76 - 101.0,Regular Season
0021701226,2018-04-11,22017,San Antonio Spurs vs New Orleans Pelicans,98 - 122.0,Regular Season
0021701174,2018-04-04,22017,San Antonio Spurs vs Los Angeles Lakers,112 - 122.0,Regular Season
0021701168,2018-04-03,22017,San Antonio Spurs vs Los Angeles Clippers,110 - 113.0,Regular Season
0021701108,2018-03-27,22017,San Antonio Spurs vs Washington Wizards,106 - 116.0,Regular Season
0021701095,2018-03-25,22017,San Antonio Spurs vs Milwaukee Bucks,103 - 110.0,Regular Season
0021701001,2018-03-12,22017,San Antonio Spurs vs Houston Rockets,93 - 109.0,Regular Season
0021700990,2018-03-10,22017,San Antonio Spurs vs Oklahoma City Thunder,94 - 104.0,Regular Season
0021700976,2018-03-08,22017,San Antonio Spurs vs Golden State Warriors,107 - 110.0,Regular Season
0021700894,2018-02-25,22017,San Antonio Spurs vs Cleveland Cavaliers,110 - 94.0,Regular Season
0021700880,2018-02-23,22017,San Antonio Spurs vs Denver Nuggets,119 - 121.6,Regular Season
0021700852,2018-02-13,22017,San Antonio Spurs vs Denver Nuggets,109 - 117.0,Regular Season
0021700845,2018-02-12,22017,San Antonio Spurs vs Utah Jazz,99 - 101.0,Regular Season
0021700831,2018-02-10,22017,San Antonio Spurs vs Golden State Warriors,105 - 122.0,Regular Season
0021700810,2018-02-07,22017,San Antonio Spurs vs Phoenix Suns,129 - 81.0,Regular Season
0021700707,2018-01-24,22017,San Antonio Spurs vs Memphis Grizzlies,108 - 85.0,Regular Season
0021700667,2018-01-19,22017,San Antonio Spurs vs Toronto Raptors,83 - 86.0,Regular Season
0021700655,2018-01-17,22017,San Antonio Spurs vs Brooklyn Nets,100 - 95.0,Regular Season
0021700641,2018-01-15,22017,San Antonio Spurs vs Atlanta Hawks,99 - 102.0,Regular Season
0021700617,2018-01-11,22017,San Antonio Spurs vs Los Angeles Lakers,81 - 93.0,Regular Season
0021700596,2018-01-08,22017,San Antonio Spurs vs Sacramento Kings,107 - 100.0,Regular Season
0021700589,2018-01-07,22017,San Antonio Spurs vs Portland Trail Blazers,110 - 111.0,Regular Season
0021700555,2018-01-03,22017,San Antonio Spurs vs Philadelphia 76ers,106 - 112.0,Regular Season
0021700550,2018-01-02,22017,San Antonio Spurs vs New York Knicks,100 - 91.0,Regular Season
0021700530,2017-12-30,22017,San Antonio Spurs vs Detroit Pistons,79 - 93.0,Regular Season
0021700492,2017-12-23,22017,San Antonio Spurs vs Sacramento Kings,108 - 99.0,Regular Season
0021700470,2017-12-21,22017,San Antonio Spurs vs Utah Jazz,89 - 100.0,Regular Season
0021700463,2017-12-20,22017,San Antonio Spurs vs Portland Trail Blazers,93 - 91.0,Regular Season
0021700428,2017-12-15,22017,San Antonio Spurs vs Houston Rockets,109 - 124.0,Regular Season
0021700402,2017-12-12,22017,San Antonio Spurs vs Dallas Mavericks,89 - 95.0,Regular Season
0021700383,2017-12-09,22017,San Antonio Spurs vs Phoenix Suns,104 - 101.0,Regular Season
0021700337,2017-12-03,22017,San Antonio Spurs vs Oklahoma City Thunder,87 - 90.4,Regular Season
0021700323,2017-12-01,22017,San Antonio Spurs vs Memphis Grizzlies,95 - 79.0,Regular Season
0021700277,2017-11-25,22017,San Antonio Spurs vs Charlotte Hornets,106 - 86.0,Regular Season
0021700262,2017-11-22,22017,San Antonio Spurs vs New Orleans Pelicans,90 - 107.0,Regular Season
0021700210,2017-11-15,22017,San Antonio Spurs vs Minnesota Timberwolves,86 - 98.0,Regular Season
0021700203,2017-11-14,22017,San Antonio Spurs vs Dallas Mavericks,97 - 91.0,Regular Season
0021700092,2017-10-30,22017,San Antonio Spurs vs Boston Celtics,94 - 108.0,Regular Season
0021700086,2017-10-29,22017,San Antonio Spurs vs Indiana Pacers,94 - 97.0,Regular Season
0021700071,2017-10-27,22017,San Antonio Spurs vs Orlando Magic,87 - 114.0,Regular Season
0021700059,2017-10-25,22017,San Antonio Spurs vs Miami Heat,117 - 100.0,Regular Season
0021700031,2017-10-21,22017,San Antonio Spurs vs Chicago Bulls,87 - 77.0,Regular Season
1521700031,2017-07-11,22017,San Antonio Spurs vs Portland Trail Blazers,99 - 85.0,Regular Season
1621700002,2017-07-03,22017,San Antonio Spurs vs Utah Jazz,74 - 87.0,Regular Season
0021601227,2017-04-12,22016,San Antonio Spurs vs Utah Jazz,97 - 101.0,Regular Season
0021601209,2017-04-10,22016,San Antonio Spurs vs Portland Trail Blazers,98 - 99.0,Regular Season
0021601183,2017-04-07,22016,San Antonio Spurs vs Dallas Mavericks,102 - 89.0,Regular Season
0021601135,2017-03-31,22016,San Antonio Spurs vs Oklahoma City Thunder,100 - 95.0,Regular Season
0021601056,2017-03-21,22016,San Antonio Spurs vs Minnesota Timberwolves,100 - 93.0,Regular Season
0021601033,2017-03-18,22016,San Antonio Spurs vs Memphis Grizzlies,96 - 104.0,Regular Season
0021600962,2017-03-09,22016,San Antonio Spurs vs Oklahoma City Thunder,92 - 102.0,Regular Season
0021600917,2017-03-03,22016,San Antonio Spurs vs New Orleans Pelicans,101 - 98.0,Regular Season
0021600874,2017-02-26,22016,San Antonio Spurs vs Los Angeles Lakers,119 - 98.0,Regular Season
0021600865,2017-02-24,22016,San Antonio Spurs vs Los Angeles Clippers,105 - 97.0,Regular Season
0021600834,2017-02-15,22016,San Antonio Spurs vs Orlando Magic,107 - 79.0,Regular Season
0021600825,2017-02-13,22016,San Antonio Spurs vs Indiana Pacers,110 - 106.0,Regular Season
0021600817,2017-02-12,22016,San Antonio Spurs vs New York Knicks,90 - 94.0,Regular Season
0021600801,2017-02-10,22016,San Antonio Spurs vs Detroit Pistons,103 - 92.0,Regular Season
0021600782,2017-02-08,22016,San Antonio Spurs vs Philadelphia 76ers,111 - 103.0,Regular Season
0021600777,2017-02-06,22016,San Antonio Spurs vs Memphis Grizzlies,74 - 89.0,Regular Season
0021600701,2017-01-27,22016,San Antonio Spurs vs New Orleans Pelicans,103 - 119.0,Regular Season
0021600674,2017-01-24,22016,San Antonio Spurs vs Toronto Raptors,108 - 106.0,Regular Season
0021600666,2017-01-23,22016,San Antonio Spurs vs Brooklyn Nets,112 - 86.0,Regular Season
0021600657,2017-01-21,22016,San Antonio Spurs vs Cleveland Cavaliers,118 - 115.0,Regular Season
0021600605,2017-01-14,22016,San Antonio Spurs vs Phoenix Suns,105 - 108.0,Regular Season
0021600543,2017-01-05,22016,San Antonio Spurs vs Denver Nuggets,127 - 99.0,Regular Season
0021600508,2017-01-01,22016,San Antonio Spurs vs Atlanta Hawks,112 - 114.0,Regular Season
0021600454,2016-12-23,22016,San Antonio Spurs vs Portland Trail Blazers,110 - 90.0,Regular Season
0021600441,2016-12-22,22016,San Antonio Spurs vs Los Angeles Clippers,101 - 106.0,Regular Season
0021600425,2016-12-20,22016,San Antonio Spurs vs Houston Rockets,102 - 100.0,Regular Season
0021600387,2016-12-15,22016,San Antonio Spurs vs Phoenix Suns,107 - 92.0,Regular Season
0021600336,2016-12-08,22016,San Antonio Spurs vs Chicago Bulls,91 - 95.0,Regular Season
0021600319,2016-12-06,22016,San Antonio Spurs vs Minnesota Timberwolves,105 - 91.0,Regular Season
0021600309,2016-12-05,22016,San Antonio Spurs vs Milwaukee Bucks,97 - 96.0,Regular Season
0021600272,2016-11-30,22016,San Antonio Spurs vs Dallas Mavericks,94 - 87.0,Regular Season
0021600240,2016-11-26,22016,San Antonio Spurs vs Washington Wizards,112 - 100.0,Regular Season
0021600225,2016-11-25,22016,San Antonio Spurs vs Boston Celtics,109 - 103.0,Regular Season
0021600213,2016-11-23,22016,San Antonio Spurs vs Charlotte Hornets,119 - 114.0,Regular Season
0021600182,2016-11-18,22016,San Antonio Spurs vs Los Angeles Lakers,116 - 107.0,Regular Season
0021600168,2016-11-16,22016,San Antonio Spurs vs Sacramento Kings,110 - 105.0,Regular Season
0021600134,2016-11-12,22016,San Antonio Spurs vs Houston Rockets,106 - 100.0,Regular Season
0021600077,2016-11-04,22016,San Antonio Spurs vs Utah Jazz,100 - 86.0,Regular Season
0021600037,2016-10-30,22016,San Antonio Spurs vs Miami Heat,106 - 99.0,Regular Season
0021600016,2016-10-27,22016,San Antonio Spurs vs Sacramento Kings,102 - 94.0,Regular Season
0021600003,2016-10-25,22016,San Antonio Spurs vs Golden State Warriors,129 - 100.0,Regular Season
1521600033,2016-07-12,22016,San Antonio Spurs vs Chicago Bulls,76 - 79.0,Regular Season
1521600018,2016-07-10,22016,San Antonio Spurs vs Portland Trail Blazers,85 - 69.0,Regular Season
1521600014,2016-07-09,22016,San Antonio Spurs vs Golden State Warriors,63 - 61.0,Regular Season
1621600002,2016-07-04,22016,San Antonio Spurs vs Utah Jazz,90 - 69.0,Regular Season
0021501223,2016-04-13,22015,San Antonio Spurs vs Dallas Mavericks,96 - 91.0,Regular Season
0021501186,2016-04-08,22015,San Antonio Spurs vs Denver Nuggets,98 - 102.0,Regular Season
0021501177,2016-04-07,22015,San Antonio Spurs vs Golden State Warriors,101 - 112.0,Regular Season
0021501161,2016-04-05,22015,San Antonio Spurs vs Utah Jazz,88 - 86.0,Regular Season
0021501100,2016-03-28,22015,San Antonio Spurs vs Memphis Grizzlies,101 - 87.0,Regular Season
0021501088,2016-03-26,22015,San Antonio Spurs vs Oklahoma City Thunder,92 - 111.0,Regular Season
0021501043,2016-03-21,22015,San Antonio Spurs vs Charlotte Hornets,88 - 91.0,Regular Season
0021500945,2016-03-08,22015,San Antonio Spurs vs Minnesota Timberwolves,116 - 91.0,Regular Season
0021500939,2016-03-07,22015,San Antonio Spurs vs Indiana Pacers,91 - 99.0,Regular Season
0021500909,2016-03-03,22015,San Antonio Spurs vs New Orleans Pelicans,94 - 86.0,Regular Season
0021500872,2016-02-27,22015,San Antonio Spurs vs Houston Rockets,104 - 94.0,Regular Season
0021500860,2016-02-25,22015,San Antonio Spurs vs Utah Jazz,96 - 78.0,Regular Season
0021500854,2016-02-24,22015,San Antonio Spurs vs Sacramento Kings,108 - 92.0,Regular Season
0021500826,2016-02-21,22015,San Antonio Spurs vs Phoenix Suns,118 - 111.0,Regular Season
0021500818,2016-02-19,22015,San Antonio Spurs vs Los Angeles Lakers,119 - 113.0,Regular Season
0021500804,2016-02-18,22015,San Antonio Spurs vs Los Angeles Clippers,86 - 105.0,Regular Season
0021500790,2016-02-10,22015,San Antonio Spurs vs Orlando Magic,98 - 96.0,Regular Season
0021500784,2016-02-09,22015,San Antonio Spurs vs Miami Heat,119 - 101.0,Regular Season
0021500759,2016-02-05,22015,San Antonio Spurs vs Dallas Mavericks,116 - 90.0,Regular Season
0021500713,2016-01-30,22015,San Antonio Spurs vs Cleveland Cavaliers,103 - 117.0,Regular Season
0021500675,2016-01-25,22015,San Antonio Spurs vs Golden State Warriors,90 - 120.0,Regular Season
0021500653,2016-01-22,22015,San Antonio Spurs vs Los Angeles Lakers,108 - 95.0,Regular Season
0021500644,2016-01-21,22015,San Antonio Spurs vs Phoenix Suns,117 - 89.0,Regular Season
0021500570,2016-01-12,22015,San Antonio Spurs vs Detroit Pistons,109 - 99.0,Regular Season
0021500566,2016-01-11,22015,San Antonio Spurs vs Brooklyn Nets,106 - 79.0,Regular Season
0021500516,2016-01-04,22015,San Antonio Spurs vs Milwaukee Bucks,123 - 98.0,Regular Season
0021500439,2015-12-25,22015,San Antonio Spurs vs Houston Rockets,84 - 88.0,Regular Season
0021500431,2015-12-23,22015,San Antonio Spurs vs Minnesota Timberwolves,108 - 83.0,Regular Season
0021500347,2015-12-12,22015,San Antonio Spurs vs Atlanta Hawks,103 - 78.0,Regular Season
0021500323,2015-12-09,22015,San Antonio Spurs vs Toronto Raptors,94 - 97.0,Regular Season
0021500305,2015-12-07,22015,San Antonio Spurs vs Philadelphia 76ers,119 - 68.0,Regular Season
0021500280,2015-12-03,22015,San Antonio Spurs vs Memphis Grizzlies,103 - 83.0,Regular Season
0021500257,2015-11-30,22015,San Antonio Spurs vs Chicago Bulls,89 - 92.0,Regular Season
0021500235,2015-11-27,22015,San Antonio Spurs vs Denver Nuggets,91 - 80.0,Regular Season
0021500182,2015-11-20,22015,San Antonio Spurs vs New Orleans Pelicans,90 - 104.0,Regular Season
0021500123,2015-11-11,22015,San Antonio Spurs vs Portland Trail Blazers,113 - 101.0,Regular Season
0021500103,2015-11-09,22015,San Antonio Spurs vs Sacramento Kings,106 - 88.0,Regular Season
0021500061,2015-11-04,22015,San Antonio Spurs vs Washington Wizards,99 - 102.0,Regular Season
0021500048,2015-11-02,22015,San Antonio Spurs vs New York Knicks,94 - 84.0,Regular Season
0021500040,2015-11-01,22015,San Antonio Spurs vs Boston Celtics,95 - 87.0,Regular Season
0021500013,2015-10-28,22015,San Antonio Spurs vs Oklahoma City Thunder,106 - 112.0,Regular Season
1521500061,2015-07-18,22015,San Antonio Spurs vs Boston Celtics,95 - 93.0,Regular Season
1621500004,2015-07-07,22015,San Antonio Spurs vs Utah Jazz,70 - 72.0,Regular Season
0022201200,2023-04-06,22022,Oklahoma City Thunder vs Utah Jazz,114 - 98.0,Playoffs
0022201187,2023-04-04,22022,Oklahoma City Thunder vs Golden State Warriors,125 - 136.0,Playoffs
0022201149,2023-03-31,22022,Oklahoma City Thunder vs Indiana Pacers,117 - 121.0,Playoffs
0022201120,2023-03-26,22022,Oklahoma City Thunder vs Portland Trail Blazers,118 - 112.0,Playoffs
0022201106,2023-03-24,22022,Oklahoma City Thunder vs Los Angeles Lakers,111 - 116.0,Playoffs
0022201096,2023-03-23,22022,Oklahoma City Thunder vs Los Angeles Clippers,105 - 127.0,Playoffs
0022201082,2023-03-21,22022,Oklahoma City Thunder vs Los Angeles Clippers,101 - 100.0,Playoffs
0022201044,2023-03-16,22022,Oklahoma City Thunder vs Toronto Raptors,111 - 128.0,Playoffs
0022201018,2023-03-12,22022,Oklahoma City Thunder vs San Antonio Spurs,102 - 90.0,Playoffs
0022201011,2023-03-11,22022,Oklahoma City Thunder vs New Orleans Pelicans,110 - 96.0,Playoffs
0022200990,2023-03-08,22022,Oklahoma City Thunder vs Phoenix Suns,101 - 132.0,Playoffs
0022200899,2023-02-24,22022,Oklahoma City Thunder vs Phoenix Suns,115 - 124.0,Playoffs
0022200892,2023-02-23,22022,Oklahoma City Thunder vs Utah Jazz,119 - 120.0,Playoffs
0022200843,2023-02-10,22022,Oklahoma City Thunder vs Portland Trail Blazers,138 - 129.0,Playoffs
0022200821,2023-02-07,22022,Oklahoma City Thunder vs Los Angeles Lakers,133 - 130.0,Playoffs
0022200814,2023-02-06,22022,Oklahoma City Thunder vs Golden State Warriors,114 - 141.0,Playoffs
0022200773,2023-02-01,22022,Oklahoma City Thunder vs Houston Rockets,106 - 112.0,Playoffs
0022200702,2023-01-22,22022,Oklahoma City Thunder vs Denver Nuggets,101 - 99.0,Playoffs
0022200691,2023-01-20,22022,Oklahoma City Thunder vs Sacramento Kings,113 - 118.0,Playoffs
0022200651,2023-01-15,22022,Oklahoma City Thunder vs Brooklyn Nets,112 - 102.0,Playoffs
0022200636,2023-01-13,22022,Oklahoma City Thunder vs Chicago Bulls,124 - 110.0,Playoffs
0022200626,2023-01-12,22022,Oklahoma City Thunder vs Philadelphia 76ers,133 - 114.0,Playoffs
0022200611,2023-01-10,22022,Oklahoma City Thunder vs Miami Heat,111 - 112.0,Playoffs
0022200566,2023-01-04,22022,Oklahoma City Thunder vs Orlando Magic,115 - 126.0,Playoffs
0022200523,2022-12-29,22022,Oklahoma City Thunder vs Charlotte Hornets,113 - 121.0,Playoffs
0022200405,2022-12-12,22022,Oklahoma City Thunder vs Dallas Mavericks,114 - 121.0,Playoffs
0022200390,2022-12-10,22022,Oklahoma City Thunder vs Cleveland Cavaliers,102 - 110.0,Playoffs
0022200368,2022-12-07,22022,Oklahoma City Thunder vs Memphis Grizzlies,102 - 123.0,Playoffs
0022200354,2022-12-05,22022,Oklahoma City Thunder vs Atlanta Hawks,121 - 114.0,Playoffs
0022200341,2022-12-03,22022,Oklahoma City Thunder vs Minnesota Timberwolves,135 - 128.0,Playoffs
0022200304,2022-11-28,22022,Oklahoma City Thunder vs New Orleans Pelicans,101 - 105.0,Playoffs
0022200287,2022-11-26,22022,Oklahoma City Thunder vs Houston Rockets,105 - 118.0,Playoffs
0022200229,2022-11-18,22022,Oklahoma City Thunder vs Memphis Grizzlies,110 - 121.0,Playoffs
0022200213,2022-11-16,22022,Oklahoma City Thunder vs Washington Wizards,121 - 120.0,Playoffs
0022200201,2022-11-14,22022,Oklahoma City Thunder vs Boston Celtics,122 - 126.0,Playoffs
0022200192,2022-11-13,22022,Oklahoma City Thunder vs New York Knicks,145 - 135.0,Playoffs
0022200146,2022-11-07,22022,Oklahoma City Thunder vs Detroit Pistons,103 - 112.0,Playoffs
0022200136,2022-11-05,22022,Oklahoma City Thunder vs Milwaukee Bucks,94 - 108.0,Playoffs
0022200086,2022-10-29,22022,Oklahoma City Thunder vs Dallas Mavericks,117 - 111.0,Playoffs
0022200035,2022-10-22,22022,Oklahoma City Thunder vs Denver Nuggets,117 - 122.0,Playoffs
0022200010,2022-10-19,22022,Oklahoma City Thunder vs Minnesota Timberwolves,108 - 115.0,Playoffs
1522200073,2022-07-17,22022,Oklahoma City Thunder vs New Orleans Pelicans,71 - 97.6,Playoffs
1522200056,2022-07-15,22022,Oklahoma City Thunder vs Golden State Warriors,90 - 82.0,Playoffs
1522200015,2022-07-09,22022,Oklahoma City Thunder vs Houston Rockets,88 - 86.8,Playoffs
1622200005,2022-07-07,22022,Oklahoma City Thunder vs Philadelphia 76ers,79 - 79.4,Playoffs
1622200002,2022-07-05,22022,Oklahoma City Thunder vs Utah Jazz,98 - 77.0,Playoffs
0022101222,2022-04-10,22021,Oklahoma City Thunder vs Los Angeles Clippers,88 - 138.0,Playoffs
0022101211,2022-04-08,22021,Oklahoma City Thunder vs Los Angeles Lakers,101 - 120.0,Playoffs
0022101194,2022-04-06,22021,Oklahoma City Thunder vs Utah Jazz,101 - 137.0,Playoffs
0022101130,2022-03-28,22021,Oklahoma City Thunder vs Portland Trail Blazers,134 - 131.0,Playoffs
0022101113,2022-03-26,22021,Oklahoma City Thunder vs Denver Nuggets,107 - 113.0,Playoffs
0022101065,2022-03-20,22021,Oklahoma City Thunder vs Orlando Magic,85 - 90.0,Playoffs
0022101052,2022-03-18,22021,Oklahoma City Thunder vs Miami Heat,108 - 120.0,Playoffs
0022101040,2022-03-16,22021,Oklahoma City Thunder vs San Antonio Spurs,120 - 122.0,Playoffs
0022100986,2022-03-09,22021,Oklahoma City Thunder vs Minnesota Timberwolves,102 - 132.0,Playoffs
0022100938,2022-03-02,22021,Oklahoma City Thunder vs Denver Nuggets,119 - 107.0,Playoffs
0022100897,2022-02-25,22021,Oklahoma City Thunder vs Indiana Pacers,129 - 125.0,Playoffs
0022100860,2022-02-14,22021,Oklahoma City Thunder vs New York Knicks,127 - 123.0,Playoffs
0022100852,2022-02-12,22021,Oklahoma City Thunder vs Chicago Bulls,101 - 106.0,Playoffs
0022100840,2022-02-11,22021,Oklahoma City Thunder vs Philadelphia 76ers,87 - 100.0,Playoffs
0022100801,2022-02-05,22021,Oklahoma City Thunder vs Sacramento Kings,103 - 113.0,Playoffs
0022100795,2022-02-04,22021,Oklahoma City Thunder vs Portland Trail Blazers,96 - 93.0,Playoffs
0022100778,2022-02-02,22021,Oklahoma City Thunder vs Dallas Mavericks,120 - 114.0,Playoffs
0022100695,2022-01-22,22021,Oklahoma City Thunder vs Cleveland Cavaliers,87 - 94.0,Playoffs
0022100684,2022-01-21,22021,Oklahoma City Thunder vs Charlotte Hornets,98 - 121.0,Playoffs
0022100676,2022-01-19,22021,Oklahoma City Thunder vs San Antonio Spurs,96 - 118.0,Playoffs
0022100663,2022-01-17,22021,Oklahoma City Thunder vs Dallas Mavericks,102 - 104.0,Playoffs
0022100630,2022-01-13,22021,Oklahoma City Thunder vs Brooklyn Nets,130 - 109.0,Playoffs
0022100612,2022-01-11,22021,Oklahoma City Thunder vs Washington Wizards,118 - 122.0,Playoffs
0022100574,2022-01-05,22021,Oklahoma City Thunder vs Minnesota Timberwolves,90 - 98.0,Playoffs
0022100522,2021-12-29,22021,Oklahoma City Thunder vs Phoenix Suns,97 - 115.0,Playoffs
0022100515,2021-12-28,22021,Oklahoma City Thunder vs Sacramento Kings,111 - 117.0,Playoffs
0022100483,2021-12-23,22021,Oklahoma City Thunder vs Phoenix Suns,101 - 113.0,Playoffs
0022100460,2021-12-20,22021,Oklahoma City Thunder vs Memphis Grizzlies,102 - 99.0,Playoffs
0022100371,2021-12-08,22021,Oklahoma City Thunder vs Toronto Raptors,110 - 109.0,Playoffs
0022100354,2021-12-06,22021,Oklahoma City Thunder vs Detroit Pistons,114 - 103.0,Playoffs
0022100330,2021-12-02,22021,Oklahoma City Thunder vs Memphis Grizzlies,79 - 152.0,Playoffs
0022100308,2021-11-29,22021,Oklahoma City Thunder vs Houston Rockets,89 - 102.0,Playoffs
0022100255,2021-11-22,22021,Oklahoma City Thunder vs Atlanta Hawks,101 - 113.0,Playoffs
0022100243,2021-11-20,22021,Oklahoma City Thunder vs Boston Celtics,105 - 111.0,Playoffs
0022100234,2021-11-19,22021,Oklahoma City Thunder vs Milwaukee Bucks,89 - 96.0,Playoffs
0022100165,2021-11-10,22021,Oklahoma City Thunder vs New Orleans Pelicans,108 - 100.0,Playoffs
0022100123,2021-11-04,22021,Oklahoma City Thunder vs Los Angeles Lakers,107 - 104.0,Playoffs
0022100102,2021-11-01,22021,Oklahoma City Thunder vs Los Angeles Clippers,94 - 99.0,Playoffs
0022100086,2021-10-30,22021,Oklahoma City Thunder vs Golden State Warriors,82 - 103.0,Playoffs
0022100023,2021-10-22,22021,Oklahoma City Thunder vs Houston Rockets,91 - 124.0,Playoffs
0022100011,2021-10-20,22021,Oklahoma City Thunder vs Utah Jazz,86 - 107.0,Playoffs
1522100026,2021-08-11,22021,Oklahoma City Thunder vs New Orleans Pelicans,65 - 77.4,Playoffs
1522100006,2021-08-08,22021,Oklahoma City Thunder vs Detroit Pistons,76 - 69.6,Playoffs
0022001040,2021-05-11,22020,Oklahoma City Thunder vs Sacramento Kings,106 - 122.0,Regular Season
0022001025,2021-05-09,22020,Oklahoma City Thunder vs Sacramento Kings,98 - 126.0,Regular Season
0022001017,2021-05-08,22020,Oklahoma City Thunder vs Golden State Warriors,97 - 136.0,Regular Season
0022001001,2021-05-06,22020,Oklahoma City Thunder vs Golden State Warriors,97 - 118.0,Regular Season
0022000927,2021-04-27,22020,Oklahoma City Thunder vs Boston Celtics,119 - 115.0,Regular Season
0022000918,2021-04-26,22020,Oklahoma City Thunder vs Philadelphia 76ers,90 - 121.0,Regular Season
0022000882,2021-04-21,22020,Oklahoma City Thunder vs Indiana Pacers,116 - 122.0,Regular Season
0022000872,2021-04-19,22020,Oklahoma City Thunder vs Washington Wizards,107 - 119.0,Regular Season
0022000865,2021-04-18,22020,Oklahoma City Thunder vs Toronto Raptors,106 - 112.0,Regular Season
0022000845,2021-04-16,22020,Oklahoma City Thunder vs Detroit Pistons,104 - 110.0,Regular Season
0022000826,2021-04-13,22020,Oklahoma City Thunder vs Utah Jazz,96 - 106.0,Regular Season
0022000753,2021-04-03,22020,Oklahoma City Thunder vs Portland Trail Blazers,85 - 133.0,Regular Season
0022000744,2021-04-02,22020,Oklahoma City Thunder vs Phoenix Suns,103 - 140.0,Regular Season
0022000654,2021-03-22,22020,Oklahoma City Thunder vs Minnesota Timberwolves,112 - 103.0,Regular Season
0022000016,2021-03-21,22020,Oklahoma City Thunder vs Houston Rockets,114 - 112.0,Regular Season
0022000626,2021-03-18,22020,Oklahoma City Thunder vs Atlanta Hawks,93 - 116.0,Regular Season
0022000612,2021-03-16,22020,Oklahoma City Thunder vs Chicago Bulls,102 - 123.0,Regular Season
0022000556,2021-03-04,22020,Oklahoma City Thunder vs San Antonio Spurs,107 - 102.0,Regular Season
0022000549,2021-03-03,22020,Oklahoma City Thunder vs Dallas Mavericks,78 - 87.0,Regular Season
0022000466,2021-02-21,22020,Oklahoma City Thunder vs Cleveland Cavaliers,117 - 101.0,Regular Season
0022000453,2021-02-19,22020,Oklahoma City Thunder vs Milwaukee Bucks,85 - 98.0,Regular Season
0022000562,2021-02-17,22020,Oklahoma City Thunder vs Memphis Grizzlies,113 - 122.0,Regular Season
0022000401,2021-02-12,22020,Oklahoma City Thunder vs Denver Nuggets,95 - 97.0,Regular Season
0022000390,2021-02-10,22020,Oklahoma City Thunder vs Los Angeles Lakers,113 - 114.0,Regular Season
0022000374,2021-02-08,22020,Oklahoma City Thunder vs Los Angeles Lakers,112 - 119.0,Regular Season
0022000281,2021-01-27,22020,Oklahoma City Thunder vs Phoenix Suns,102 - 97.0,Regular Season
0022000267,2021-01-25,22020,Oklahoma City Thunder vs Portland Trail Blazers,125 - 122.0,Regular Season
