Player ID,Full Name,Status
81,Jeff Grayer,Inactivo
76865,Bob Greacen,Inactivo
920,A.C. Green,Inactivo
1631260,AJ Green,Activo
201980,Danny Green,Activo
101209,Devin Green,Inactivo
203110,Draymond Green,Activo
203475,Erick Green,Inactivo
101123,Gerald Green,Inactivo
203210,JaMychal Green,Inactivo
1630224,Jalen Green,Activo
1629750,Javonte Green,Activo
201145,Jeff Green,Activo
76867,Johnny Green,Inactivo
1630182,Josh Green,Activo
76868,Ken Green,Inactivo
76869,Kenny Green,Inactivo
600011,Lamar Green,Inactivo
1036,Litterial Green,Inactivo
76872,Luther Green,Inactivo
76873,Mike Green,Inactivo
76874,Rickey Green,Inactivo
76875,Sean Green,Inactivo
76877,Si Green,Inactivo
76876,Sidney Green,Inactivo
76878,Steve Green,Inactivo
201192,Taurean Green,Inactivo
76879,Tommy Green,Inactivo
2584,Willie Green,Inactivo
201590,Donte Greene,Inactivo
101158,Orien Greene,Inactivo
76880,Jerry Greenspan,Inactivo
76881,David Greenwood,Inactivo
76882,Hal Greer,Inactivo
2696,Lynn Greer,Inactivo
76883,Gary Gregor,Inactivo
76884,Claude Gregory,Inactivo
76885,John Greig,Inactivo
76886,Norm Grekin,Inactivo
76887,Kevin Grevey,Inactivo
1631100,AJ Griffin,Activo
1559,Adrian Griffin,Inactivo
201933,Blake Griffin,Inactivo
2204,Eddie Griffin,Inactivo
76888,Greg Griffin,Inactivo
76889,Paul Griffin,Inactivo
201981,Taylor Griffin,Inactivo
76890,Darrell Griffith,Inactivo
76891,Chuck Grigsby,Inactivo
1629656,Quentin Grimes,Activo
1575,Derek Grimm,Inactivo
76893,George Grimshaw,Inactivo
76894,Dick Groat,Inactivo
76895,Bob Gross,Inactivo
76896,Jerry Grote,Inactivo
76897,Alex Groza,Inactivo
101219,Anthony Grundy,Inactivo
76899,Ernie Grunfeld,Inactivo
76900,Gene Guarilia,Inactivo
76901,Petur Gudmundsson,Inactivo
1629741,Marko Guduric,Inactivo
76902,Richie Guerin,Inactivo
1631338,Mouhamadou Gueye,Activo
1631243,Mouhamed Gueye,Activo
339,Tom Gugliotta,Inactivo
76903,Andres Guibert,Inactivo
76904,Jay Guidinger,Inactivo
76905,Coulby Gunther,Inactivo
76906,Dave Gunther,Inactivo
76907,Al Guokas,Inactivo
76908,Matt Guokas,Inactivo
76909,Matt Guokas,Inactivo
203268,Jorge Gutierrez,Inactivo
1629657,Kyle Guy,Inactivo
2062,A.J. Guyton,Inactivo
2775,Ha Seung-jin,Inactivo
1629060,Rui Hachimura,Activo
76910,Rudy Hackett,Inactivo
201632,Hamed Haddadi,Inactivo
76911,Scott Haffner,Inactivo
76912,Cliff Hagan,Inactivo
76913,Glenn Hagan,Inactivo
1630204,Ashton Hagans,Activo
76914,Bob Hahn,Inactivo
76915,Al Hairston,Inactivo
76916,Happy Hairston,Inactivo
76917,Lindsay Hairston,Inactivo
201612,Malik Hairston,Inactivo
203798,PJ Hairston,Inactivo
2409,Marcus Haislip,Inactivo
76918,Chuck Halbert,Inactivo
76919,Harvey Halbrook,Inactivo
76920,Bruce Hale,Inactivo
917,Jack Haley,Inactivo
1630169,Tyrese Haliburton,Activo
76922,Shaler Halimon,Inactivo
1628985,Devon Hall,Inactivo
1629743,Donta Hall,Inactivo
1631160,Jordan Hall,Inactivo
1630221,Josh Hall,Inactivo
200837,Mike Hall,Inactivo
1629788,Tyler Hall,Inactivo
76923,Jeff Halliburton,Inactivo
1032,Darvin Ham,Inactivo
984,Steve Hamer,Inactivo
76925,Dale Hamilton,Inactivo
1627772,Daniel Hamilton,Inactivo
76926,Dennis Hamilton,Inactivo
202706,Jordan Hamilton,Inactivo
203120,Justin Hamilton,Inactivo
76927,Ralph Hamilton,Inactivo
1888,Richard Hamilton,Inactivo
76928,Roylee Hamilton,Inactivo
76929,Steve Hamilton,Inactivo
2347,Tang Hamilton,Inactivo
676,Thomas Hamilton,Inactivo
1985,Zendon Hamilton,Inactivo
903,Geert Hammink,Inactivo
67,Tom Hammonds,Inactivo
1627773,AJ Hammons,Inactivo
1630181,R.J. Hampton,Activo
241,Darrin Hancock,Inactivo
1052,Ben Handlogten,Inactivo
76935,Cecil Hankins,Inactivo
76936,Phil Hankinson,Inactivo
1628605,Dusty Hannahs,Inactivo
76937,Alex Hannum,Inactivo
76938,Don Hanrahan,Inactivo
76939,Rollen Hans,Inactivo
203162,Ben Hansbrough,Inactivo
201946,Tyler Hansbrough,Inactivo
76942,Bob Hansen,Inactivo
76940,Glenn Hansen,Inactivo
76941,Lars Hansen,Inactivo
2580,Travis Hansen,Inactivo
1682,Reggie Hanson,Inactivo
76944,Bill Hanzlik,Inactivo
202376,Luke Harangody,Inactivo
358,Anfernee Hardaway,Inactivo
896,Tim Hardaway,Inactivo
203501,Tim Hardaway Jr.,Activo
201935,James Harden,Activo
76945,Reggie Harding,Inactivo
76946,Charlie Hardnett,Inactivo
76947,Alan Hardy,Inactivo
1630702,Jaden Hardy,Activo
76948,James Hardy,Inactivo
76949,John Hargis,Inactivo
203090,Maurice Harkless,Inactivo
76950,Jerry Harkness,Inactivo
76951,Skip Harlicka,Inactivo
76952,Jerome Harmon,Inactivo
157,Derek Harper,Inactivo
1629607,Jared Harper,Inactivo
202712,Justin Harper,Inactivo
76954,Mike Harper,Inactivo
166,Ron Harper,Inactivo
1631199,Ron Harper Jr.,Activo
1723,Matt Harpring,Inactivo
1626149,Montrezl Harrell,Inactivo
202725,Josh Harrellson,Inactivo
2492,Adam Harrington,Inactivo
1733,Al Harrington,Inactivo
2454,Junior Harrington,Inactivo
970,Othella Harrington,Inactivo
76956,Art Harris,Inactivo
76957,Bernie Harris,Inactivo
76959,Bob Harris,Inactivo
76958,Chris Harris,Inactivo
2734,Devin Harris,Inactivo
203548,Elias Harris,Inactivo
203914,Gary Harris,Activo
1630223,Jalen Harris,Inactivo
203925,Joe Harris,Activo
1630284,Kevon Harris,Activo
446,Lucious Harris,Inactivo
202412,Manny Harris,Inactivo
200839,Mike Harris,Inactivo
76960,Steve Harris,Inactivo
202227,Terrel Harris,Inactivo
202699,Tobias Harris,Activo
76961,Tony Harris,Inactivo
1626151,Aaron Harrison,Inactivo
1626150,Andrew Harrison,Inactivo
76962,Bob Harrison,Inactivo
2758,David Harrison,Inactivo
1627885,Shaquille Harrison,Activo
2078,Jason Hart,Inactivo
1628404,Josh Hart,Activo
1628392,Isaiah Hartenstein,Activo
176,Antonio Harvey,Inactivo
2051,Donnell Harvey,Inactivo
202238,Kenny Hasbrouck,Inactivo
321,Scott Haskin,Inactivo
76965,Clem Haskins,Inactivo
2617,Udonis Haslem,Inactivo
2239,Trenton Hassell,Inactivo
76967,Billy Hassett,Inactivo
76966,Joey Hassett,Inactivo
76968,Scott Hastings,Inactivo
2213,Kirk Haston,Inactivo
76969,Vern Hatton,Inactivo
1630573,Sam Hauser,Activo
76970,John Havlicek,Inactivo
201150,Spencer Hawes,Inactivo
76971,Steve Hawes,Inactivo
76972,Connie Hawkins,Inactivo
765,Hersey Hawkins,Inactivo
1641722,Jordan Hawkins,Activo
1038,Juaquin Hawkins,Inactivo
76974,Marshall Hawkins,Inactivo
1138,Michael Hawkins,Inactivo
76975,Robert Hawkins,Inactivo
76977,Tom Hawkins,Inactivo
76978,Nate Hawthorne,Inactivo
101236,Chuck Hayes,Inactivo
76979,Elvin Hayes,Inactivo
2553,Jarvis Hayes,Inactivo
1629637,Jaxson Hayes,Activo
1630165,Killian Hayes,Activo
1628502,Nigel Hayes,Inactivo
76980,Steve Hayes,Inactivo
202330,Gordon Hayward,Activo
202351,Lazar Hayward,Inactivo
2217,Brendan Haywood,Inactivo
76981,Spencer Haywood,Inactivo
76982,John W. Hazen,Inactivo
76983,Walt Hazzard,Inactivo
101129,Luther Head,Inactivo
1049,Shane Heal,Inactivo
76984,Brian Heaney,Inactivo
76985,Garfield Heard,Inactivo
203687,Reggie Hearn,Inactivo
76986,Herm Hedderick,Inactivo
76987,Alvin Heggs,Inactivo
76988,Tom Heinsohn,Inactivo
76989,Dick Hemric,Inactivo
673,Alan Henderson,Inactivo
1538,Cedric Henderson,Inactivo
76990,Cedric Henderson,Inactivo
76991,Dave Henderson,Inactivo
76993,Gerald Henderson,Inactivo
201945,Gerald Henderson,Inactivo
1764,J.R. Henderson,Inactivo
76992,Jerome Henderson,Inactivo
76994,Kevin Henderson,Inactivo
1630703,Scoot Henderson,Activo
76996,Tom Henderson,Inactivo
1641707,Taylor Hendricks,Activo
971,Mark Hendrickson,Inactivo
76998,Larry Hennessy,Inactivo
76999,Don Henriksen,Inactivo
1630565,Aaron Henry,Inactivo
77000,Al Henry,Inactivo
77004,Bill Henry,Inactivo
77001,Carl Henry,Inactivo
77002,Conner Henry,Inactivo
1627988,Myke Henry,Inactivo
77003,Skeeter Henry,Inactivo
202333,Xavier Henry,Inactivo
203089,John Henson,Inactivo
1667,Steve Henson,Inactivo
77006,Bill Herman,Inactivo
77007,Clarence Hermsen,Inactivo
1629608,Dewan Hernandez,Inactivo
1627823,Juancho Hernangomez,Inactivo
1626195,Willy Hernangomez,Inactivo
1914,Chris Herren,Inactivo
61,Carl Herrera,Inactivo
200835,Walter Herrmann,Inactivo
1629639,Tyler Herro,Activo
77010,Keith Herron,Inactivo
77011,Sidney Hertzberg,Inactivo
1628987,Kevin Hervey,Inactivo
77012,Fred Hetzel,Inactivo
77013,Bill Hewitt,Inactivo
77014,Jack Hewson,Inactivo
77015,Art Heyman,Inactivo
1626209,Mario Hezonja,Inactivo
201579,Roy Hibbert,Inactivo
77016,Matthew Hickey,Inactivo
1628439,Isaiah Hicks,Inactivo
77017,Phil Hicks,Inactivo
201581,JJ Hickson,Inactivo
1627741,Buddy Hield,Activo
202809,Cory Higgins,Inactivo
1848,Mike Higgins,Inactivo
77019,Rod Higgins,Inactivo
925,Sean Higgins,Inactivo
77021,Kenny Higgs,Inactivo
77022,Johnny High,Inactivo
1629312,Haywood Highsmith,Activo
77023,Wayne Hightower,Inactivo
77024,Armond Hill,Inactivo
77025,Cleo Hill,Inactivo
77026,Gary Hill,Inactivo
201588,George Hill,Inactivo
255,Grant Hill,Inactivo
201195,Herbert Hill,Inactivo
201941,Jordan Hill,Inactivo
1630792,Malcolm Hill,Activo
203524,Solomon Hill,Inactivo
201631,Steven Hill,Inactivo
238,Tyrone Hill,Inactivo
77027,Art Hillhouse,Inactivo
1626199,Darrun Hilliard,Inactivo
77028,Darnell Hillman,Inactivo
77029,Fred Hilton,Inactivo
2550,Kirk Hinrich,Inactivo
77030,Roy Hinson,Inactivo
1630207,Nate Hinton,Activo
77031,Mel Hirsch,Inactivo
77032,Lew Hitch,Inactivo
200823,Robert Hite,Inactivo
1629658,Jaylen Hoard,Inactivo
202359,Darington Hobson,Inactivo
1641793,D'Moi Hodge,Activo
1106,Donald Hodge,Inactivo
101125,Julius Hodge,Inactivo
77034,Craig Hodges,Inactivo
77035,Adolph Hoefer,Inactivo
77036,Paul 'The Bear' Hoffman,Inactivo
77037,Bob Hogsett,Inactivo
77038,Paul Hogue,Inactivo
697,Fred Hoiberg,Inactivo
77039,Doug Holcomb,Inactivo
2450,Randy Holcomb,Inactivo
1628988,Aaron Holiday,Activo
201950,Jrue Holiday,Activo
203200,Justin Holiday,Activo
77040,Brad Holland,Inactivo
77041,Joe Holland,Inactivo
204066,John Holland,Inactivo
77042,Wilbur Holland,Inactivo
77043,Lionel Hollins,Inactivo
200797,Ryan Hollins,Inactivo
77044,Essie Hollis,Inactivo
1626178,Rondae Hollis-Jefferson,Inactivo
1626158,Richaun Holmes,Activo
1631096,Chet Holmgren,Activo
77045,Jim Holstein,Inactivo
77046,Alvin Holt,Inactivo
77047,Michael Holton,Inactivo
77048,Dick Holub,Inactivo
77049,Joe Holup,Inactivo
77050,Red Holzman,Inactivo
1630258,Caleb Homesley,Inactivo
1532,Jerald Honeycutt,Inactivo
202715,Tyler Honeycutt,Inactivo
1967,Derek Hood,Inactivo
203918,Rodney Hood,Inactivo
1641720,Jalen Hood-Schifino,Activo
77051,Tom Hoover,Inactivo
77052,Bob Hopkins,Inactivo
77053,Dave Hoppen,Inactivo
77054,Dennis Hopson,Inactivo
203816,Scotty Hopson,Inactivo
77055,Johnny Horan,Inactivo
77056,Cedrick Hordges,Inactivo
201143,Al Horford,Activo
77057,Tito Horford,Inactivo
77058,Ron Horn,Inactivo
204,Jeff Hornacek,Inactivo
202862,Dennis Horner,Inactivo
109,Robert Horry,Inactivo
77060,Ed Horton,Inactivo
1629659,Talen Horton-Tucker,Activo
77061,Wilmer Hosket,Inactivo
77062,Bob Houbregs,Inactivo
2067,Eddie House,Inactivo
1627863,Danuel House Jr.,Activo
1631216,Caleb Houstan,Activo
275,Allan Houston,Inactivo
780,Byron Houston,Inactivo
77064,Tom Hovasse,Inactivo
77065,Brian Howard,Inactivo
2730,Dwight Howard,Inactivo
77066,Greg Howard,Inactivo
1641724,Jett Howard,Activo
2572,Josh Howard,Inactivo
436,Juwan Howard,Inactivo
1630210,Markus Howard,Inactivo
77067,Mo Howard,Inactivo
77069,Otis Howard,Inactivo
1128,Stephen Howard,Inactivo
1629739,William Howard,Inactivo
77070,Bailey Howell,Inactivo
77072,Bob Hubbard,Inactivo
77071,Phil Hubbard,Inactivo
1631309,Trevor Hudgins,Inactivo
201991,Lester Hudson,Inactivo
77074,Lou Hudson,Inactivo
1607,Troy Hudson,Inactivo
1626273,Marcelo Huertas,Inactivo
1628989,Kevin Huerter,Activo
203962,Josh Huestis,Inactivo
1630643,Jay Huff,Activo
1572,Nate Huffman,Inactivo
77076,Alfredrick Hughes,Inactivo
77077,Eddie Hughes,Inactivo
1630190,Elijah Hughes,Inactivo
77078,Kim Hughes,Inactivo
1716,Larry Hughes,Inactivo
1965,Rick Hughes,Inactivo
203133,Robbie Hummel,Inactivo
77080,John Hummer,Inactivo
2415,Ryan Humphrey,Inactivo
1629353,Isaac Humphries,Inactivo
77081,Jay Humphries,Inactivo
2743,Kris Humphries,Inactivo
77082,Rod Hundley,Inactivo
1630624,Feron Hunt,Inactivo
2599,Brandon Hunter,Inactivo
77083,Cedric Hunter,Inactivo
201805,Chris Hunter,Inactivo
1629631,De'Andre Hunter,Activo
77084,Les Hunter,Inactivo
283,Lindsey Hunter,Inactivo
201629,Othello Hunter,Inactivo
1626154,RJ Hunter,Inactivo
2212,Steven Hunter,Inactivo
1626205,Vincent Hunter,Inactivo
310,Bobby Hurley,Inactivo
77086,Roy Hurley,Inactivo
1630562,Matt Hurt,Activo
77087,Geoff Huston,Inactivo
77088,Paul Huston,Inactivo
77089,Mel Hutchins,Inactivo
1628990,Chandler Hutchison,Inactivo
77090,Joe Hutton,Inactivo
77091,Greg Hyder,Inactivo
1630538,Bones Hyland,Activo
77092,Marc Iavaroni,Inactivo
201586,Serge Ibaka,Inactivo
2738,Andre Iguodala,Inactivo
980,Zydrunas Ilgauskas,Inactivo
101148,Mile Ilic,Inactivo
101141,Ersan Ilyasova,Inactivo
77093,Darrall Imhoff,Inactivo
77094,Tom Ingelsby,Inactivo
204060,Joe Ingles,Activo
203996,Damien Inglis,Inactivo
201281,Andre Ingram,Inactivo
1627742,Brandon Ingram,Activo
77095,Joel Ingram,Inactivo
77096,Byron Irvin,Inactivo
202681,Kyrie Irving,Activo
1628371,Jonathan Isaac,Activo
77097,Dan Issel,Inactivo
77098,Mike Iuzzolino,Inactivo
947,Allen Iverson,Inactivo
1631093,Jaden Ivey,Activo
2767,Royal Ivey,Inactivo
1628411,Wes Iwundu,Inactivo
101127,Jarrett Jack,Inactivo
1628935,Aaron Jackson,Inactivo
77099,Al Jackson,Inactivo
1517,Bobby Jackson,Inactivo
202132,Cedric Jackson,Inactivo
201616,Darnell Jackson,Inactivo
1627743,Demetrius Jackson,Inactivo
1628402,Frank Jackson,Inactivo
1641713,GG Jackson,Activo
77101,Greg Jackson,Inactivo
1630543,Isaiah Jackson,Activo
1114,Jaren Jackson,Inactivo
1983,Jermaine Jackson,Inactivo
754,Jim Jackson,Inactivo
1628367,Josh Jackson,Inactivo
1628382,Justin Jackson,Activo
77103,Lucious Jackson,Inactivo
2739,Luke Jackson,Inactivo
1531,Marc Jackson,Inactivo
349,Mark Jackson,Inactivo
77104,Michael Jackson,Inactivo
77105,Myron Jackson,Inactivo
77106,Phil Jackson,Inactivo
203510,Pierre Jackson,Inactivo
1631245,Quenton Jackson,Activo
77107,Ralph Jackson,Inactivo
1872,Randell Jackson,Inactivo
202704,Reggie Jackson,Activo
77109,Stanley Jackson,Inactivo
1536,Stephen Jackson,Inactivo
77100,Tony Jackson,Inactivo
77110,Tracy Jackson,Inactivo
77111,Wardell Jackson,Inactivo
1641748,Andre Jackson Jr.,Activo
1628991,Jaren Jackson Jr.,Activo
1631218,Trayce Jackson-Davis,Activo
77112,Winfred Jacobs,Inactivo
2418,Casey Jacobsen,Inactivo
1734,Sam Jacobson,Inactivo
77114,Dave Jamerson,Inactivo
77115,Aaron James,Inactivo
203108,Bernard James,Inactivo
202345,Damion James,Inactivo
77116,Gene James,Inactivo
1080,Henry James,Inactivo
1744,Jerome James,Inactivo
1629713,Justin James,Inactivo
2544,LeBron James,Activo
2229,Mike James,Inactivo
1628455,Mike James,Inactivo
1906,Tim James,Inactivo
1712,Antawn Jamison,Inactivo
1942,Harold Jamison,Inactivo
77120,John Janisch,Inactivo
77122,Howie Janotta,Inactivo
1631170,Jaime Jaquez Jr.,Activo
2060,Marko Jaric,Inactivo
77123,Tony Jaros,Inactivo
1630610,DeJon Jarreau,Activo
101180,Sarunas Jasikevicius,Inactivo
201605,Nathan Jawai,Inactivo
77125,Buddy Jeannette,Inactivo
77126,Abdul Jeelani,Inactivo
2423,Chris Jefferies,Inactivo
201785,Othyus Jeffers,Inactivo
2744,Al Jefferson,Inactivo
1628518,Amile Jefferson,Inactivo
203928,Cory Jefferson,Inactivo
200971,Dontell Jefferson,Inactivo
2210,Richard Jefferson,Inactivo
1629610,DaQuan Jeffries,Activo
2407,Jared Jeffries,Inactivo
1641998,Trey Jemison,Activo
202724,Charles Jenkins,Inactivo
2798,Horace Jenkins,Inactivo
203098,John Jenkins,Inactivo
201943,Brandon Jennings,Inactivo
24,Keith Jennings,Inactivo
1137,Chris Jent,Inactivo
77129,Les Jepsen,Inactivo
201973,Jonas Jerebko,Inactivo
1629660,Ty Jerome,Activo
201998,Curtis Jerrells,Inactivo
203511,Grant Jerrett,Inactivo
200817,Pooh Jeter,Inactivo
1630198,Isaiah Joe,Activo
2639,Britton Johnsen,Inactivo
200792,Alexander Johnson,Inactivo
1628993,Alize Johnson,Inactivo
101161,Amir Johnson,Inactivo
77131,Andy Johnson,Inactivo
1533,Anthony Johnson,Inactivo
202356,Armon Johnson,Inactivo
77132,Arnie Johnson,Inactivo
422,Avery Johnson,Inactivo
1629168,BJ Johnson,Inactivo
1627744,Brice Johnson,Inactivo
77130,Buck Johnson,Inactivo
1629661,Cameron Johnson,Activo
201291,Carldell Johnson,Inactivo
77133,Charlie Johnson,Inactivo
202419,Chris Johnson,Inactivo
203187,Chris Johnson,Inactivo
77135,Clay Johnson,Inactivo
77136,Clemon Johnson,Inactivo
1626177,Dakari Johnson,Inactivo
683,Darryl Johnson,Inactivo
77138,Dave Johnson,Inactivo
77139,David Johnson,Inactivo
1630525,David Johnson,Inactivo
1746,DeMarco Johnson,Inactivo
77141,Dennis Johnson,Inactivo
2035,DerMarr Johnson,Inactivo
698,Eddie Johnson,Inactivo
77144,Eddie Johnson,Inactivo
77145,Eric Johnson,Inactivo
911,Ervin Johnson,Inactivo
77146,Frank Johnson,Inactivo
77147,George Johnson,Inactivo
77148,George Johnson,Inactivo
77149,George Johnson,Inactivo
77150,Gus Johnson,Inactivo
77151,Harold Johnson,Inactivo
201274,Ivan Johnson,Inactivo
202707,JaJuan Johnson,Inactivo
1630552,Jalen Johnson,Activo
201949,James Johnson,Activo
2207,Joe Johnson,Inactivo
77152,John Johnson,Inactivo
77153,Kannard Johnson,Inactivo
1629640,Keldon Johnson,Activo
2256,Ken Johnson,Inactivo
77154,Ken Johnson,Inactivo
1630553,Keon Johnson,Activo
134,Kevin Johnson,Inactivo
1641749,Keyontae Johnson,Activo
913,Larry Johnson,Inactivo
77156,Larry Johnson,Inactivo
77158,Lee Johnson,Inactivo
2669,Linton Johnson,Inactivo
77159,Lynbert Johnson,Inactivo
77142,Magic Johnson,Inactivo
77160,Marques Johnson,Inactivo
77168,Mickey Johnson,Inactivo
77161,Neil Johnson,Inactivo
203910,Nick Johnson,Inactivo
77162,Ollie Johnson,Inactivo
204179,Omari Johnson,Inactivo
203111,Orlando Johnson,Inactivo
77163,Reggie Johnson,Inactivo
77164,Rich Johnson,Inactivo
77165,Ron Johnson,Inactivo
1626169,Stanley Johnson,Inactivo
77166,Steffond Johnson,Inactivo
77134,Steve Johnson,Inactivo
201234,Trey Johnson,Inactivo
204020,Tyler Johnson,Inactivo
77167,Vinnie Johnson,Inactivo
202325,Wesley Johnson,Inactivo
203130,Darius Johnson-Odom,Inactivo
77170,Nate Johnston,Inactivo
77169,Neil Johnston,Inactivo
77171,Jim Johnstone,Inactivo
203999,Nikola Jokic,Activo
77172,Howie Jolliff,Inactivo
2264,Alvin Jones,Inactivo
77173,Anthony Jones,Inactivo
77174,Askia Jones,Inactivo
77180,Bill Jones,Inactivo
77193,Bobby Jones,Inactivo
200784,Bobby Jones,Inactivo
77175,Caldwell Jones,Inactivo
1630637,Carlik Jones,Inactivo
279,Charles Jones,Inactivo
77178,Charles Jones,Inactivo
1869,Charles R. Jones,Inactivo
1641732,Colby Jones,Activo
2563,Dahntay Jones,Inactivo
1627745,Damian Jones,Activo
1800,Damon Jones,Inactivo
203199,DeQuan Jones,Inactivo
202346,Dominique Jones,Inactivo
963,Dontae' Jones,Inactivo
101204,Dwayne Jones,Inactivo
77182,Dwight Jones,Inactivo
77183,Earl Jones,Inactivo
224,Eddie Jones,Inactivo
77184,Edgar Jones,Inactivo
2410,Fred Jones,Inactivo
1630529,Herbert Jones,Activo
77185,Jake Jones,Inactivo
1627883,Jalen Jones,Inactivo
2592,James Jones,Inactivo
1629203,Jemerrio Jones,Inactivo
77186,Jimmy Jones,Inactivo
77187,Johnny Jones,Inactivo
1908,Jumaine Jones,Inactivo
77188,K.C. Jones,Inactivo
1630539,Kai Jones,Activo
203158,Kevin Jones,Inactivo
77200,Larry Jones,Inactivo
77189,Major Jones,Inactivo
2891,Mark Jones,Inactivo
90000,Mark Jones,Inactivo
1630222,Mason Jones,Activo
77195,Nick Jones,Inactivo
77191,Ozell Jones,Inactivo
461,Popeye Jones,Inactivo
77192,Rich Jones,Inactivo
77194,Robin Jones,Inactivo
77196,Sam Jones,Inactivo
2652,Shelton Jones,Inactivo
200780,Solomon Jones,Inactivo
77197,Steve Jones,Inactivo
203093,Terrence Jones,Inactivo
1630200,Tre Jones,Activo
1626145,Tyus Jones,Activo
77198,Wali Jones,Inactivo
77199,Wallace Jones,Inactivo
77201,Wil Jones,Inactivo
77202,Willie Jones,Inactivo
77203,Willie Jones,Inactivo
203103,Perry Jones III,Inactivo
1627884,Derrick Jones Jr.,Activo
1817,Adonis Jordan,Inactivo
201599,DeAndre Jordan,Activo
77205,Eddie Jordan,Inactivo
202366,Jerome Jordan,Inactivo
893,Michael Jordan,Inactivo
674,Reggie Jordan,Inactivo
77208,Thomas Jordan,Inactivo
77209,Walter Jordan,Inactivo
77210,Phil Jordon,Inactivo
77211,Johnny Jorgensen,Inactivo
77212,Noble Jorgensen,Inactivo
77213,Roger Jorgensen,Inactivo
202709,Cory Joseph,Activo
2123,Garth Joseph,Inactivo
203126,Kris Joseph,Inactivo
77214,Yvon Joseph,Inactivo
1631107,Nikola Jovic,Activo
77215,Jeff Judkins,Inactivo
1630548,Johnny Juzang,Activo
1629662,Mfiondu Kabengele,Inactivo
77217,Edwin Kachan,Inactivo
77218,George Kaftan,Inactivo
77219,Ed Kalafat,Inactivo
1630686,Georgios Kalaitzakis,Inactivo
2549,Chris Kaman,Inactivo
1626163,Frank Kaminsky,Inactivo
77221,Ralph Kaplowitz,Inactivo
2574,Jason Kapono,Inactivo
77222,Tony Kappen,Inactivo
203508,Sergey Karasev,Inactivo
201207,Coby Karl,Inactivo
77223,George Karl,Inactivo
77225,Ed Kasid,Inactivo
2435,Mario Kasun,Inactivo
77226,Leo Katkaveck,Inactivo
77227,Bob Kauffman,Inactivo
201619,Sasha Kaun,Inactivo
77228,Wilbert Kautz,Inactivo
77229,Clarence Kea,Inactivo
77230,Michael Kearns,Inactivo
77231,Tommy Kearns,Inactivo
228,Adam Keefe,Inactivo
77233,Harold Keeling,Inactivo
1631211,Trevor Keels,Inactivo
77234,Ken Keller,Inactivo
77235,Rich Kelley,Inactivo
77236,Clark Kellogg,Inactivo
77237,Gerard Kelly,Inactivo
203527,Ryan Kelly,Inactivo
77238,Tom Kelly,Inactivo
77239,Greg Kelser,Inactivo
77240,Ben Kelso,Inactivo
431,Shawn Kemp,Inactivo
1118,Tim Kempton,Inactivo
77242,Frank Kendrick,Inactivo
1628379,Luke Kennard,Activo
202810,D.J. Kennedy,Inactivo
77243,Eugene Kennedy,Inactivo
77244,Joe Kennedy,Inactivo
77245,William Kennedy,Inactivo
77246,Larry Kenon,Inactivo
77247,Bill Kenville,Inactivo
1801,Jonathan Kerner,Inactivo
77248,Johnny Kerr,Inactivo
70,Steve Kerr,Inactivo
77249,Jack Kerris,Inactivo
760,Jerome Kersey,Inactivo
77251,Alec Kessler,Inactivo
1631117,Walker Kessler,Activo
1930,Lari Ketner,Inactivo
1630296,Braxton Key,Activo
705,Randolph Keys,Inactivo
2751,Viktor Khryapa,Inactivo
467,Jason Kidd,Inactivo
1629742,Stanton Kidd,Inactivo
77254,Warren Kidd,Inactivo
203077,Michael Kidd-Gilchrist,Inactivo
77255,Irv Kiffin,Inactivo
77256,Jack Kiley,Inactivo
77257,Ernie Killum,Inactivo
77258,Carl Kilpatrick,Inactivo
203930,Sean Kilpatrick,Inactivo
77259,Toby Kimball,Inactivo
77260,Bo Kimble,Inactivo
77261,Stan Kimbrough,Inactivo
77262,Chad Kinch,Inactivo
77263,Albert King,Inactivo
77264,Bernard King,Inactivo
12,Chris King,Inactivo
77266,Dan King,Inactivo
701,Frankie King,Inactivo
77268,George King,Inactivo
1628994,George King,Inactivo
1562,Gerard King,Inactivo
77270,Jim King,Inactivo
728,Jimmy King,Inactivo
1629663,Louis King,Inactivo
77272,Maury King,Inactivo
77273,Reggie King,Inactivo
1101,Rich King,Inactivo
351,Stacey King,Inactivo
77276,Tom King,Inactivo
77277,Bob Kinney,Inactivo
200814,Tarence Kinsey,Inactivo
1905,Andrei Kirilenko,Inactivo
203945,Alex Kirk,Inactivo
77278,Walt Kirk,Inactivo
1630557,Corey Kispert,Activo
77279,Doug Kistler,Inactivo
77280,Curtis Kitchen,Inactivo
1123,Greg Kite,Inactivo
954,Kerry Kittles,Inactivo
1628467,Maxi Kleber,Activo
170,Joe Kleine,Inactivo
101132,Linas Kleiza,Inactivo
77283,Leo Klier,Inactivo
77284,Herm Klotz,Inactivo
77285,Duane Klueh,Inactivo
77290,Billy Knight,Inactivo
77287,Bob Knight,Inactivo
2688,Brandin Knight,Inactivo
202688,Brandon Knight,Inactivo
1510,Brevin Knight,Inactivo
1630233,Nathan Knight,Inactivo
1861,Negele Knight,Inactivo
77288,Ron Knight,Inactivo
77289,Toby Knight,Inactivo
969,Travis Knight,Inactivo
77291,Lee Knorek,Inactivo
77292,Dick Knostman,Inactivo
77293,Rod Knowles,Inactivo
1628995,Kevin Knox II,Activo
77294,Bart Kofoed,Inactivo
77295,Don Kojis,Inactivo
1631132,Christian Koloko,Inactivo
