year,player_name,salary
2019,Brian Bowen,"$94,778"
2019,Johnathan Motley,"$94,778"
2019,Amir Coffey,"$94,778"
2019,Devontae Cacok,"$94,778"
2019,Kostas Antetokounmpo,"$94,778"
2019,John Konchar,"$94,778"
2019,Yuta Watanabe,"$94,778"
2019,Kyle Alexander,"$94,778"
2019,Gabe Vincent,"$94,778"
2019,Cam Reynolds,"$94,778"
2019,Frank Mason,"$94,778"
2019,Kelan Martin,"$94,778"
2019,Jordan McLaughlin,"$94,778"
2019,Zylan Cheatham,"$94,778"
2019,Josh Gray,"$94,778"
2019,Kenny Wooten,"$94,778"
2019,Jared Harper,"$94,778"
2019,Kevin Hervey,"$94,778"
2019,Vic Law,"$94,778"
2019,BJ Johnson,"$94,778"
2019,Marial Shayok,"$94,778"
2019,Tariq Owens,"$94,778"
2019,Moses Brown,"$94,778"
2019,Jaylen Hoard,"$94,778"
2019,Kyle Guy,"$94,778"
2019,Drew Eubanks,"$94,778"
2019,Quinndary Weatherspoon,"$94,778"
2019,Paul Watson,"$94,778"
2019,Jarrell Brantley,"$94,778"
2019,Justin Wright-Foreman,"$94,778"
2019,Garrison Mathews,"$94,778"
2019,Malik Newman,"$78,590"
2020,Stephen Curry,"$50,899,072"
2020,Chris Paul,"$48,949,159"
2020,Russell Westbrook,"$48,949,159"
2020,James Harden,"$48,826,198"
2020,John Wall,"$48,826,198"
2020,Kevin Durant,"$47,469,914"
2020,LeBron James,"$46,417,307"
2020,Paul George,"$41,956,422"
2020,Klay Thompson,"$41,851,026"
2020,Mike Conley,"$40,834,109"
2020,Kemba Walker,"$40,688,498"
2020,Kawhi Leonard,"$40,688,498"
2020,Jimmy Butler,"$40,688,498"
2020,Tobias Harris,"$40,664,532"
2020,Blake Griffin,"$40,121,756"
2020,Kyrie Irving,"$39,911,810"
2020,Khris Middleton,"$39,117,516"
2020,Anthony Davis,"$38,750,950"
2020,Damian Lillard,"$37,431,265"
2020,Kevin Love,"$36,994,903"
2020,Ben Simmons,"$36,167,554"
2020,Pascal Siakam,"$36,167,554"
2020,Kyle Lowry,"$36,097,489"
2020,Steven Adams,"$35,023,672"
2020,Nikola Jokic,"$34,963,685"
2020,Andrew Wiggins,"$34,963,685"
2020,Joel Embiid,"$34,963,685"
2020,Kristaps Porzingis,"$34,875,855"
2020,Karl-Anthony Towns,"$34,875,855"
2020,Devin Booker,"$34,875,855"
2020,CJ McCollum,"$34,741,350"
2020,Andre Drummond,"$34,028,421"
2020,Bradley Beal,"$34,028,421"
2020,D'Angelo Russell,"$33,907,081"
2020,Gordon Hayward,"$33,730,441"
2020,Otto Porter,"$33,717,705"
2020,DeMar DeRozan,"$32,830,932"
2020,Giannis Antetokounmpo,"$32,580,159"
2020,Rudy Gobert,"$32,576,837"
2020,Al Horford,"$32,546,916"
2020,Jamal Murray,"$32,292,459"
2020,Brandon Ingram,"$32,292,459"
2020,Jrue Holiday,"$31,985,939"
2020,Nikola Vucevic,"$30,771,630"
2020,Jaylen Brown,"$29,629,669"
2020,Buddy Hield,"$29,507,409"
2020,Draymond Green,"$26,329,811"
2020,Harrison Barnes,"$26,293,066"
2020,Fred VanVleet,"$25,149,890"
2020,Victor Oladipo,"$24,854,009"
2020,Malcolm Brogdon,"$24,498,951"
2020,Julius Randle,"$23,487,038"
2020,Domantas Sabonis,"$23,433,780"
2020,Gary Harris,"$23,209,755"
2020,Danilo Gallinari,"$23,078,722"
2020,Zach LaVine,"$23,078,722"
2020,Jerami Grant,"$22,546,136"
2020,Tim Hardaway Jr,"$22,457,372"
2020,Terry Rozier,"$22,368,608"
2020,Aaron Gordon,"$21,464,826"
2020,Clint Capela,"$21,303,436"
2020,Bogdan Bogdanovic,"$21,303,436"
2020,Myles Turner,"$21,303,436"
2020,Goran Dragic,"$21,303,436"
2020,Bojan Bogdanovic,"$21,125,907"
2020,LaMarcus Aldridge,"$20,863,567"
2020,Gorgui Dieng,"$20,815,454"
2020,Evan Fournier,"$20,297,440"
2020,Ricky Rubio,"$20,119,912"
2020,Eric Bledsoe,"$19,971,971"
2020,Eric Gordon,"$19,965,186"
2020,Caris LeVert,"$19,177,476"
2020,Joe Harris,"$19,020,925"
2020,James Johnson,"$18,992,131"
2020,Dennis Schroeder,"$18,344,625"
2020,Cody Zeller,"$18,244,890"
2020,Danny Green,"$18,185,859"
2020,Jonas Valanciunas,"$17,752,863"
2020,Andre Iguodala,"$17,752,863"
2020,Davis Bertans,"$17,752,863"
2020,Marcus Morris,"$17,615,244"
2020,Rudy Gay,"$17,161,101"
2020,Kelly Oubre,"$17,013,161"
2020,Dejounte Murray,"$16,907,827"
2020,Will Barton,"$16,241,756"
2020,Thaddeus Young,"$16,030,835"
2020,Patrick Mills,"$16,019,845"
2020,Terrence Ross,"$15,977,577"
2020,Malik Beasley,"$15,889,872"
2020,Patrick Beverley,"$15,780,322"
2020,Christian Wood,"$15,404,602"
2020,JJ Redick,"$15,402,029"
2020,Justise Winslow,"$15,385,815"
2020,Marcus Smart,"$15,322,411"
2020,Jusuf Nurkic,"$15,254,312"
2020,Kelly Olynyk,"$15,172,366"
2020,Trevor Ariza,"$15,149,110"
2020,Brook Lopez,"$15,028,006"
2020,Dion Waiters,"$14,971,581"
2020,Cory Joseph,"$14,912,405"
2020,Markelle Fultz,"$14,543,970"
2020,Taurean Prince,"$14,498,172"
2020,Tony Snell,"$14,413,634"
2020,Robert Covington,"$14,366,025"
2020,Kentavious Caldwell-Pope,"$14,288,711"
2020,TJ Warren,"$14,202,290"
2020,Larry Nance Jr,"$13,857,993"
2020,Nicolas Batum,"$13,738,622"
2020,Jordan Clarkson,"$13,610,528"
2020,Spencer Dinwiddie,"$13,556,143"
2020,Dillon Brooks,"$13,492,176"
2020,Dwight Powell,"$13,113,596"
2020,Lonzo Ball,"$13,023,242"
2020,Josh Richardson,"$12,860,117"
2020,Norman Powell,"$12,860,117"
2020,Jeremy Lamb,"$12,427,004"
2020,DeAndre Jordan,"$12,279,866"
2020,Joe Ingles,"$12,265,615"
2020,Zion Williamson,"$12,125,773"
2020,Paul Millsap,"$11,953,594"
2020,Rodney Hood,"$11,891,400"
2020,Deandre Ayton,"$11,856,782"
2020,Tomas Satoransky,"$11,835,242"
2020,Jayson Tatum,"$11,713,481"
2020,Anthony Edwards,"$11,548,166"
2020,Al-Farouq Aminu,"$11,504,920"
2020,Dante Exum,"$11,361,832"
2020,George Hill,"$11,350,709"
2020,De'Anthony Melton,"$11,328,353"
2020,Kyle Anderson,"$11,249,516"
2020,Meyers Leonard,"$11,125,127"
2020,Tristan Thompson,"$10,957,067"
2020,Serge Ibaka,"$10,957,067"
2020,Montrezl Harrell,"$10,957,067"
2020,Jae Crowder,"$10,957,067"
2020,Derrick Jones,"$10,957,067"
2020,Derrick Favors,"$10,957,067"
2020,Dario Saric,"$10,947,599"
2020,Ja Morant,"$10,849,130"
2020,Delon Wright,"$10,651,718"
2020,Marvin Bagley,"$10,608,685"
2020,Cedi Osman,"$10,463,040"
2020,Tyus Jones,"$10,435,302"
2020,James Wiseman,"$10,332,450"
2020,Royce O'Neale,"$10,059,956"
2020,Maxi Kleber,"$10,030,367"
2020,Thomas Bryant,"$9,862,701"
2020,RJ Barrett,"$9,742,487"
2020,Jakob Poeltl,"$9,588,738"
2020,De'Aaron Fox,"$9,586,104"
2020,Luka Doncic,"$9,526,612"
2020,Louis Williams,"$9,468,193"
2020,Mason Plumlee,"$9,468,193"
2020,PJ Tucker,"$9,432,140"
2020,LaMelo Ball,"$9,278,782"
2020,Seth Curry,"$9,272,260"
2020,Derrick Rose,"$9,092,929"
2020,Cristiano Felicio,"$8,910,777"
2020,Rajon Rondo,"$8,876,431"
2020,De'Andre Hunter,"$8,784,116"
2020,Jonathan Isaac,"$8,713,774"
2020,Doug McDermott,"$8,679,177"
2020,Robin Lopez,"$8,639,726"
2020,Jaren Jackson Jr,"$8,589,261"
2020,JaMychal Green,"$8,521,090"
2020,Nemanja Bjelica,"$8,462,198"
2020,Patrick Williams,"$8,365,575"
2020,Ivica Zubac,"$8,284,669"
2020,Darius Miller,"$8,284,669"
2020,Aron Baynes,"$8,284,669"
2020,Jabari Parker,"$8,202,685"
2020,Lauri Markkanen,"$7,966,902"
2020,Darius Garland,"$7,954,135"
2020,DJ Augustin,"$7,890,162"
2020,Trae Young,"$7,777,884"
2020,Chris Boucher,"$7,692,907"
2020,Juan Hernangomez,"$7,684,622"
2020,Joakim Noah,"$7,612,032"
2020,Isaac Okoro,"$7,575,644"
2020,Frank Ntilikina,"$7,310,129"
2020,DeMarre Carroll,"$7,242,784"
2020,Jarrett Culver,"$7,224,563"
2020,Alec Burks,"$7,101,145"
2020,Ishmael Smith,"$7,101,145"
2020,Mo Bamba,"$7,064,503"
2020,Onyeka Okongwu,"$6,880,583"
2020,Justin Holiday,"$6,770,232"
2020,Dennis Smith,"$6,730,320"
2020,Avery Bradley,"$6,669,159"
2020,Timofey Mozgov,"$6,596,174"
2020,Coby White,"$6,595,401"
2020,Trey Lyles,"$6,509,383"
2020,Wendell Carter,"$6,448,834"
2020,Zach Collins,"$6,398,433"
2020,Malik Monk,"$6,326,750"
2020,Killian Hayes,"$6,281,105"
2020,Luke Kennard,"$6,241,700"
2020,Ryan Anderson,"$6,171,585"
2020,Donovan Mitchell,"$6,149,001"
2020,Rodney McGruder,"$6,145,221"
2020,Bam Adebayo,"$6,054,308"
2020,Justin Jackson,"$6,047,378"
2020,Jaxson Hayes,"$6,042,080"
2020,Ed Davis,"$5,923,953"
2020,Mike Scott,"$5,923,953"
2020,Enes Kanter,"$5,923,953"
2020,Richaun Holmes,"$5,923,953"
2020,Daniel Theis,"$5,917,621"
2020,Luol Deng,"$5,917,621"
2020,Nerlens Noel,"$5,917,621"
2020,Collin Sexton,"$5,908,011"
2020,Pat Connaughton,"$5,844,565"
2020,Obi Toppin,"$5,754,342"
2020,Kevon Looney,"$5,706,278"
2020,Kris Dunn,"$5,641,860"
2020,Garrett Temple,"$5,641,860"
2020,Josh Jackson,"$5,641,860"
2020,Elfrid Payton,"$5,641,860"
2020,Rui Hachimura,"$5,554,089"
2020,Denzel Valentine,"$5,494,866"
2020,Kevin Knox,"$5,430,814"
2020,DJ Wilson,"$5,382,999"
2020,Deni Avdija,"$5,289,359"
2020,Cam Reddish,"$5,276,151"
2020,TJ Leaf,"$5,244,696"
2020,Mikal Bridges,"$5,158,982"
2020,Jalen Smith,"$5,024,912"
2020,Cameron Johnson,"$5,012,414"
2020,JaVale McGee,"$4,970,801"
2020,Reggie Bullock,"$4,970,801"
2020,Shai Gilgeous-Alexander,"$4,901,352"
2020,John Collins,"$4,896,597"
2020,Willie Cauley-Stein,"$4,852,449"
2020,Devin Vassell,"$4,773,674"
2020,PJ Washington,"$4,762,028"
2020,Dorian Finney-Smith,"$4,734,096"
2020,Patrick McCaw,"$4,734,096"
2020,Alex Len,"$4,699,357"
2020,Terrance Ferguson,"$4,667,835"
2020,Miles Bridges,"$4,656,363"
2020,Austin Rivers,"$4,650,123"
2020,Jevon Carter,"$4,645,332"
2020,Jarrett Allen,"$4,627,463"
2020,Nicolo Melli,"$4,612,710"
2020,OG Anunoby,"$4,582,860"
2020,Gabriel Deck,"$4,580,676"
2020,Tyrese Haliburton,"$4,535,075"
2020,Tyler Herro,"$4,523,713"
2020,Patrick Patterson,"$4,514,873"
2020,Stanley Johnson,"$4,502,303"
2020,Jake Layman,"$4,451,335"
2020,Jerome Robinson,"$4,423,445"
2020,Danuel House,"$4,399,159"
2020,Kira Lewis,"$4,308,264"
2020,Romeo Langford,"$4,297,613"
2020,Wesley Matthews,"$4,287,908"
2020,Bobby Portis,"$4,287,908"
2020,Moe Harkless,"$4,287,908"
2020,Wayne Ellington,"$4,218,971"
2020,Kyle Kuzma,"$4,215,924"
2020,Michael Porter,"$4,202,457"
2020,Tony Bradley,"$4,192,113"
2020,Derrick White,"$4,161,607"
2020,Bismack Biyombo,"$4,142,334"
2020,Boban Marjanovic,"$4,142,334"
2020,TJ McConnell,"$4,142,334"
2020,Luca Vildoza,"$4,142,334"
2020,Josh Hart,"$4,131,871"
2020,Aaron Nesmith,"$4,093,100"
2020,Sekou Doumbouya,"$4,082,448"
2020,Dewayne Dedmon,"$4,080,172"
2020,Troy Brown,"$3,991,837"
2020,Jeff Teague,"$3,991,820"
2020,Michael Carter-Williams,"$3,905,630"
2020,James Ennis,"$3,905,630"
2020,Cole Anthony,"$3,888,019"
2020,Taj Gibson,"$3,886,319"
2020,Facundo Campazzo,"$3,787,277"
2020,Jon Leuer,"$3,751,000"
2020,Isaiah Stewart,"$3,693,873"
2020,Chuma Okeke,"$3,693,873"
2020,Nickeil Alexander-Walker,"$3,684,500"
2020,DeMarcus Cousins,"$3,611,916"
2020,Donte DiVincenzo,"$3,602,837"
2020,Khem Birch,"$3,564,181"
2020,Ryan Arcidiacono,"$3,550,572"
2020,Trey Burke,"$3,550,572"
2020,Aleksej Pokusevski,"$3,508,960"
2020,Goga Bitadze,"$3,500,296"
2020,Lonnie Walker,"$3,427,154"
2020,Ben McLemore,"$3,424,681"
2020,Andrew Nicholson,"$3,366,450"
2020,Luka Samanic,"$3,342,651"
2020,Josh Green,"$3,333,703"
2020,Kevin Huerter,"$3,268,799"
2020,Alex Caruso,"$3,254,691"
2020,Marko Guduric,"$3,254,691"
2020,Matisse Thybulle,"$3,208,865"
2020,Saddiq Bey,"$3,183,585"
2020,Josh Okogie,"$3,137,570"
2020,Vincent Poirier,"$3,099,894"
2020,Brandon Clarke,"$3,080,618"
2020,Precious Achiuwa,"$3,056,048"
2020,Jeff Green,"$3,035,447"
2020,Jose Juan Barea,"$3,035,447"
2020,Jared Dudley,"$3,035,447"
2020,Marc Gasol,"$3,035,447"
2020,Udonis Haslem,"$3,035,447"
2020,Dwight Howard,"$3,035,447"
2020,Carmelo Anthony,"$3,035,447"
2020,Grayson Allen,"$3,012,447"
2020,Grant Williams,"$2,957,343"
2020,Tyrese Maxey,"$2,933,767"
2020,Chandler Hutchison,"$2,891,870"
2020,Mfiondu Kabengele,"$2,878,748"
2020,Darius Bazley,"$2,839,464"
2020,Moritz Wagner,"$2,821,420"
2020,Zeke Nnaji,"$2,816,598"
2020,Aaron Holiday,"$2,776,121"
2020,Bryn Forbes,"$2,766,067"
2020,Reggie Jackson,"$2,759,496"
2020,Markieff Morris,"$2,759,496"
2020,E'Twaun Moore,"$2,759,496"
2020,Kent Bazemore,"$2,745,828"
2020,Hassan Whiteside,"$2,745,828"
2020,Ty Jerome,"$2,725,703"
2020,Mike Muscala,"$2,702,026"
2020,Anfernee Simons,"$2,665,343"
2020,Luke Kornet,"$2,662,929"
2020,Brad Wanamaker,"$2,662,929"
2020,Monta Ellis,"$2,657,485"
2020,Nassir Little,"$2,616,346"
2020,RJ Hampton,"$2,596,036"
2020,Solomon Hill,"$2,573,358"
2020,Matthew Dellavedova,"$2,573,358"
2020,Edmond Sumner,"$2,556,412"
2020,Anderson Varejao,"$2,534,769"
2020,Dylan Windler,"$2,529,712"
2020,Immanuel Quickley,"$2,491,933"
2020,John Konchar,"$2,485,400"
2020,Landry Shamet,"$2,473,613"
2020,Jordan Poole,"$2,441,941"
2020,Bol Bol,"$2,435,976"
2020,Keldon Johnson,"$2,423,904"
2020,Payton Pritchard,"$2,409,418"
2020,Robert Williams,"$2,402,459"
2020,Tyler Johnson,"$2,400,890"
2020,Bruno Caboclo,"$2,400,890"
2020,Langston Galloway,"$2,400,890"
2020,Gary Clark,"$2,388,893"
2020,Jacob Evans,"$2,387,547"
2020,Spencer Hawes,"$2,375,401"
2020,Dzanan Musa,"$2,370,362"
2020,Damyean Dotson,"$2,367,048"
2020,Theo Maledon,"$2,367,048"
2020,Kenrich Williams,"$2,367,048"
2020,Omari Spellman,"$2,353,177"
2020,Quinn Cook,"$2,345,329"
2020,Mario Hezonja,"$2,339,840"
2020,Cameron Payne,"$2,339,840"
2020,Udoka Azubuike,"$2,339,827"
2020,Jaden McDaniels,"$2,325,341"
2020,Malachi Flynn,"$2,308,582"
2020,Desmond Bane,"$2,291,823"
2020,Jontay Porter,"$2,248,696"
2020,Jahlil Okafor,"$2,228,418"
2020,JaKarr Sampson,"$2,228,418"
2020,Raul Neto,"$2,228,418"
2020,Larry Sanders,"$2,207,918"
2020,Timothe Luwawu,"$2,158,751"
2020,David Nwaba,"$2,158,751"
2020,Marquese Chriss,"$2,158,751"
2020,Georges Niang,"$2,110,882"
2020,Rodions Kurucs,"$2,106,853"
2020,PJ Dozier,"$2,086,311"
2020,Damion Lee,"$2,086,311"
2020,Alfonzo McKinnie,"$2,086,311"
2020,Furkan Korkmaz,"$2,086,311"
2020,Semi Ojeleye,"$2,074,658"
2020,Abdel Nader,"$2,074,658"
2020,Thon Maker,"$2,055,953"
2020,Willy Hernangomez,"$2,055,953"
2020,Frank Kaminsky,"$2,055,953"
2020,DeAndre Bembry,"$2,055,953"
2020,Monte Morris,"$2,040,049"
2020,Kevin Porter,"$2,033,272"
2020,Brandon Goodwin,"$2,013,876"
2020,Thanasis Antetokounmpo,"$2,013,876"
2020,Shake Milton,"$2,013,876"
2020,Ignas Brazdeikis,"$1,995,794"
2020,Sterling Brown,"$1,986,964"
2020,Wesley Iwundu,"$1,986,964"
2020,Dwayne Bacon,"$1,986,964"
2020,Torrey Craig,"$1,986,964"
2020,Bruce Brown,"$1,969,219"
2020,Devonte Graham,"$1,969,219"
2020,Jalen Brunson,"$1,969,219"
2020,Hamidou Diallo,"$1,969,219"
2020,Duncan Robinson,"$1,969,219"
2020,Kendrick Nunn,"$1,969,219"
2020,Jarred Vanderbilt,"$1,969,219"
2020,Mitchell Robinson,"$1,969,219"
2020,Sviatoslav Mykhailiuk,"$1,969,219"
2020,Gary Trent Jr,"$1,969,219"
2020,Isaac Bonga,"$1,969,219"
2020,Isaiah Hartenstein,"$1,917,976"
2020,Wenyen Gabriel,"$1,917,976"
2020,Josh Gray,"$1,917,976"
2020,Harry Giles,"$1,917,976"
2020,Drew Eubanks,"$1,917,976"
2020,Bruno Fernando,"$1,796,567"
2020,Carsen Edwards,"$1,796,567"
2020,Nicolas Claxton,"$1,796,567"
2020,Cody Martin,"$1,796,567"
2020,Caleb Martin,"$1,796,567"
2020,Jalen McDaniels,"$1,796,567"
2020,Javonte Green,"$1,796,567"
2020,Dean Wade,"$1,796,567"
2020,Vlatko Cancar,"$1,796,567"
2020,Eric Paschall,"$1,796,567"
2020,Alen Smailagic,"$1,796,567"
2020,Mychal Mulder,"$1,796,567"
2020,Chris Clemons,"$1,796,567"
2020,Jalen Lecque,"$1,796,567"
2020,Terance Mann,"$1,796,567"
2020,Talen Horton-Tucker,"$1,796,567"
2020,KZ Okpala,"$1,796,567"
2020,Naz Reid,"$1,796,567"
2020,Jaylen Nowell,"$1,796,567"
2020,Admiral Schofield,"$1,796,567"
2020,Luguentz Dort,"$1,796,567"
2020,Isaiah Roby,"$1,796,567"
2020,Justin James,"$1,796,567"
2020,Terence Davis,"$1,796,567"
2020,Chris Silva,"$1,796,567"
2020,Matt Thomas,"$1,796,567"
2020,Miye Oni,"$1,796,567"
2020,Juwan Morgan,"$1,796,567"
2020,Daniel Gafford,"$1,796,567"
2020,Robert Woodard,"$1,775,286"
2020,Damian Jones,"$1,760,235"
2020,JR Smith,"$1,724,000"
2020,Jae'Sean Tate,"$1,711,017"
2020,DaQuan Jeffries,"$1,711,017"
2020,Kelan Martin,"$1,711,017"
2020,Zylan Cheatham,"$1,711,017"
2020,Paul Watson,"$1,711,017"
2020,Vernon Carey,"$1,597,757"
2020,Xavier Tillman,"$1,538,581"
2020,Tyrell Terry,"$1,526,564"
2020,Oshae Brissett,"$1,485,906"
2020,Moses Brown,"$1,479,405"
2020,Sindarius Thornwell,"$1,462,703"
2020,Ersan Ilyasova,"$1,413,769"
2020,Glenn Robinson III,"$1,379,186"
2020,Zhaire Smith,"$1,264,240"
2020,Khyri Thomas,"$1,256,053"
2020,Guerschon Yabusele,"$1,229,776"
2020,Norvel Pelle,"$1,201,163"
2020,Nick Richards,"$1,183,524"
2020,Lamar Stevens,"$1,183,524"
2020,Jahmi'us Ramsey,"$1,183,524"
2020,Kyle Singler,"$1,182,577"
2020,Juan Toscano-Anderson,"$1,117,203"
2020,Shaquille Harrison,"$1,082,980"
2020,Chimezie Metu,"$1,078,066"
2020,Deividas Sirvydis,"$1,063,171"
2020,KJ Martin,"$1,063,171"
2020,Daniel Oturu,"$1,063,171"
2020,Jordan Nwora,"$1,063,171"
2020,Sam Merrill,"$1,063,171"
2020,Isaiah Joe,"$1,063,171"
2020,CJ Elleby,"$1,063,171"
2020,Tre Jones,"$1,063,171"
2020,Elijah Hughes,"$1,063,171"
2020,Anthony Gill,"$1,063,171"
2020,Iman Shumpert,"$950,422"
2020,Theo Pinson,"$949,401"
2020,Yuta Watanabe,"$873,436"
2020,Tremont Waters,"$842,998"
2020,Frank Jackson,"$827,419"
2020,Rayjon Tucker,"$821,075"
2020,Tyler Cook,"$820,348"
2020,Garrison Mathews,"$814,326"
2020,Cole Aldrich,"$811,116"
2020,Shaun Livingston,"$789,015"
2020,Gabe Vincent,"$782,013"
2020,Tacko Fall,"$773,934"
2020,Max Strus,"$765,856"
2020,Alize Johnson,"$735,663"
2020,Anthony Tolliver,"$727,675"
2020,Paul Reed,"$720,917"
2020,Tim Frazier,"$707,111"
2020,Jordan Bell,"$701,081"
2020,Amir Coffey,"$685,073"
2020,Naji Marshall,"$637,198"
2020,Kyle Guy,"$636,603"
2020,Markus Howard,"$633,533"
2020,Skylar Mays,"$629,892"
2020,Mamadi Diakite,"$626,487"
2020,Nathan Knight,"$618,970"
2020,Jared Harper,"$616,008"
2020,Saben Lee,"$611,687"
2020,Jarrell Brantley,"$604,290"
2020,Jordan McLaughlin,"$596,212"
2020,Rondae Hollis-Jefferson,"$595,261"
2020,Reggie Perry,"$578,918"
2020,Cassius Stanley,"$557,073"
2020,Trent Forrest,"$557,073"
2020,Dakari Johnson,"$543,727"
2020,Chris Chiozza,"$531,538"
2020,Grant Riller,"$531,538"
2020,Nate Darling,"$531,538"
2020,Devon Dotson,"$531,538"
2020,Adam Mokoka,"$531,538"
2020,Marques Bolden,"$531,538"
2020,Tyler Bey,"$531,538"
2020,Nate Hinton,"$531,538"
2020,Nico Mannion,"$531,538"
2020,Jay Scrubb,"$531,538"
2020,Devontae Cacok,"$531,538"
2020,Kostas Antetokounmpo,"$531,538"
2020,Killian Tillie,"$531,538"
2020,Sean McDermott,"$531,538"
2020,Jaylen Adams,"$531,538"
2020,Josh Hall,"$531,538"
2020,Ty-Shon Alexander,"$531,538"
2020,Keljin Blevins,"$531,538"
2020,Keita Bates-Diop,"$531,538"
2020,Quinndary Weatherspoon,"$531,538"
2020,Jalen Harris,"$531,538"
2020,Cassius Winston,"$531,538"
2020,Yogi Ferrell,"$525,661"
2020,Noah Vonleh,"$506,222"
2020,Mason Jones,"$502,457"
2020,Brodric Thomas,"$487,850"
2020,Andre Roberson,"$487,184"
2020,Donta Hall,"$445,331"
2020,Brian Bowen,"$444,201"
2020,Anzejs Pasecniks,"$442,989"
2020,Freddie Gillespie,"$429,637"
2020,AJ Hammons,"$414,336"
2020,Karim Mane,"$407,791"
2020,Will Magnay,"$404,151"
2020,Greg Whittington,"$393,228"
2020,Raymond Spalding,"$342,223"
2020,Chasson Randle,"$331,300"
2020,Justin Patton,"$316,738"
2020,Gary Payton II,"$295,720"
2020,Mike James,"$281,262"
2020,Charlie Brown,"$257,823"
2020,Anthony Lamb,"$254,848"
2020,Justin Robinson,"$234,385"
2020,Axel Toupane,"$233,002"
2020,Henry Ellenson,"$199,995"
2020,Ashton Hagans,"$196,596"
2020,Isaiah Thomas,"$189,006"
2020,John Henson,"$188,070"
2020,Armoni Brooks,"$160,204"
2020,Jordan Bone,"$160,190"
2020,Jaylen Hoard,"$152,921"
2020,Justin Anderson,"$147,940"
2020,Amida Brimah,"$145,639"
2020,Didi Louzada,"$145,639"
2020,Troy Williams,"$145,266"
2020,James Nunnally,"$127,434"
2020,Demetrius Jackson,"$109,898"
2020,Dakota Mathias,"$101,939"
2020,Malik Fitts,"$72,819"
2020,Jeremiah Martin,"$69,179"
2020,Jerian Grant,"$59,176"
2020,Louis King,"$58,255"
2020,Cameron Oliver,"$50,974"
2020,Cam Reynolds,"$39,410"
2020,Tyler Hall,"$29,588"
2020,Andrew White,"$29,588"
2020,Elijah Bryant,"$29,127"
2020,Caleb Homesley,"$23,670"
2021,Stephen Curry,"$51,411,079"
2021,John Wall,"$49,760,158"
2021,James Harden,"$49,760,158"
2021,Russell Westbrook,"$49,648,204"
2021,Kevin Durant,"$47,186,357"
2021,LeBron James,"$46,244,900"
2021,Paul George,"$44,183,589"
2021,Kawhi Leonard,"$44,183,510"
2021,Giannis Antetokounmpo,"$44,183,510"
2021,Damian Lillard,"$44,183,510"
2021,Klay Thompson,"$42,651,564"
2021,Jimmy Butler,"$40,445,449"
2021,Tobias Harris,"$40,422,708"
2021,Khris Middleton,"$39,865,767"
2021,Anthony Davis,"$39,710,077"
2021,Rudy Gobert,"$39,691,512"
2021,Kyrie Irving,"$39,673,400"
2021,Kemba Walker,"$39,267,715"
2021,Bradley Beal,"$37,871,580"
2021,Ben Simmons,"$37,062,738"
2021,Pascal Siakam,"$37,062,738"
2021,Blake Griffin,"$36,391,063"
2021,Karl-Anthony Towns,"$35,542,970"
2021,Devin Booker,"$35,542,970"
2021,Kristaps Porzingis,"$35,542,970"
2021,Andrew Wiggins,"$35,463,003"
2021,Joel Embiid,"$35,463,003"
2021,Kevin Love,"$35,102,376"
2021,Jrue Holiday,"$35,004,763"
2021,Nikola Jokic,"$34,862,788"
2021,CJ McCollum,"$34,659,857"
2021,Chris Paul,"$34,587,764"
2021,D'Angelo Russell,"$33,704,540"
2021,Gordon Hayward,"$33,605,157"
2021,Jamal Murray,"$33,091,731"
2021,Brandon Ingram,"$33,091,731"
2021,Jayson Tatum,"$31,559,650"
2021,Bam Adebayo,"$31,559,650"
2021,De'Aaron Fox,"$31,559,650"
2021,Donovan Mitchell,"$31,559,650"
2021,Al Horford,"$30,320,442"
2021,Kyle Lowry,"$30,302,618"
2021,Jaylen Brown,"$30,049,723"
2021,DeMar DeRozan,"$29,197,463"
2021,Draymond Green,"$26,981,501"
2021,Nikola Vucevic,"$26,951,504"
2021,Buddy Hield,"$25,910,765"
2021,John Collins,"$25,828,525"
2021,Malcolm Brogdon,"$24,368,652"
2021,Tim Hardaway Jr,"$23,927,114"
2021,Mike Conley,"$23,582,566"
2021,Gary Harris,"$23,506,364"
2021,Danilo Gallinari,"$22,993,002"
2021,Harrison Barnes,"$22,778,615"
2021,Jerami Grant,"$22,462,394"
2021,Jarrett Allen,"$22,459,587"
2021,Julius Randle,"$22,234,991"
2021,Fred VanVleet,"$22,095,658"
2021,Zach LaVine,"$21,898,097"
2021,Goran Dragic,"$21,728,422"
2021,Spencer Dinwiddie,"$21,689,542"
2021,Bojan Bogdanovic,"$20,999,714"
2021,Lonzo Ball,"$20,892,639"
2021,Domantas Sabonis,"$20,775,118"
2021,Eric Gordon,"$20,459,356"
2021,Eric Bledsoe,"$20,354,000"
2021,Bogdan Bogdanovic,"$20,213,628"
2021,Myles Turner,"$20,213,628"
2021,Terry Rozier,"$20,107,240"
2021,Ricky Rubio,"$19,989,032"
2021,Clint Capela,"$19,768,308"
2021,Caris LeVert,"$19,652,138"
2021,Jonathan Isaac,"$19,539,840"
2021,Joe Harris,"$19,491,713"
2021,Evan Fournier,"$19,251,074"
2021,Steven Adams,"$19,172,818"
2021,Markelle Fultz,"$18,529,159"
2021,Aaron Gordon,"$18,427,070"
2021,Gary Trent Jr,"$18,220,340"
2021,OG Anunoby,"$18,047,883"
